,Volcano Number,Volcano Name_x,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude_x,Longitude_x,Volcano Name_y,Country,Primary Volcano Type,Activity Evidence,Last Known Eruption,Region,Subregion,Latitude_y,Longitude_y,Elevation (m),Dominant Rock Type,Tectonic Setting
342,243040,Hunga Tonga-Hunga Ha'apai,14733,Confirmed Eruption,Hunga Ha'apai,2.0,,,2009,,3.0,?,17.0,,Historical Observations,,2009.0,,3.0,,22.0,1.0,-20.536,-175.382,Hunga Tonga-Hunga Ha'apai,Tonga,Submarine,Eruption Observed,2015 CE,New Zealand to Fiji,Tonga Islands,-20.536,-175.382,114.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
343,313030,Redoubt,20391,Confirmed Eruption,South of 1990 dome,3.0,,,2009,,3.0,,15.0,,Historical Observations,,2009.0,,7.0,,1.0,30.0,60.485,-152.742,Redoubt,United States,Stratovolcano,Eruption Observed,2009 CE,Alaska,Alaska (southwestern),60.485,-152.742,3108.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
344,290380,Ebeko,18878,Confirmed Eruption,,1.0,,,2009,,2.0,,11.0,,Historical Observations,,2009.0,,7.0,?,13.0,,50.686,156.014,Ebeko,Russia,Stratovolcano,Eruption Observed,2018 CE,Kuril Islands,Kuril Islands,50.686,156.014,1103.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
345,357120,Villarrica,12183,Confirmed Eruption,,1.0,,,2009,,1.0,,29.0,,Historical Observations,,2009.0,,3.0,?,24.0,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
346,283110,Asamayama,17812,Confirmed Eruption,,2.0,,,2009,,1.0,,21.0,,Historical Observations,,2009.0,,5.0,,2.0,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
347,263200,Dieng Volcanic Complex,15792,Confirmed Eruption,Sibanteng crater,1.0,,,2009,,1.0,,15.0,,Historical Observations,,2009.0,,1.0,,15.0,,-7.2,109.879,Dieng Volcanic Complex,Indonesia,Complex,Eruption Observed,2018 CE,Indonesia,Java,-7.2,109.879,2565.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
348,345040,Poas,11192,Confirmed Eruption,,1.0,,,2009,,1.0,,12.0,,Historical Observations,,2009.0,,3.0,?,21.0,,10.2,-84.233,Poas,Costa Rica,Stratovolcano,Eruption Observed,2017 CE,México and Central America,Costa Rica,10.2,-84.233,2708.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
349,311240,Cleveland,19826,Confirmed Eruption,,2.0,,,2009,,1.0,,2.0,,Historical Observations,,2009.0,,1.0,,21.0,,52.825,-169.944,Cleveland,United States,Stratovolcano,Eruption Observed,2018 CE,Alaska,Aleutian Islands,52.825,-169.944,1730.0,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km)
350,261230,Dempo,15575,Confirmed Eruption,,1.0,?,,2009,,1.0,,1.0,,Historical Observations,,2009.0,,1.0,,1.0,,-4.016,103.121,Dempo,Indonesia,Stratovolcano(es),Eruption Observed,2017 CE,Indonesia,Sumatra,-4.016,103.121,3142.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
351,300090,Koryaksky,19045,Confirmed Eruption,Upper NW flank (3000 m),2.0,,,2008,,12.0,?,23.0,,Historical Observations,,2009.0,,8.0,,27.0,,53.321,158.712,Koryaksky,Russia,Stratovolcano,Eruption Observed,2009 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.321,158.712,3430.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
352,267020,Karangetang,16543,Confirmed Eruption,,2.0,,,2008,,11.0,?,29.0,,Historical Observations,,2010.0,,3.0,?,24.0,,2.781,125.407,Karangetang,Indonesia,Stratovolcano,Eruption Observed,2018 CE,Indonesia,Sangihe Islands,2.781,125.407,1797.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
353,344020,San Cristobal,10895,Confirmed Eruption,,1.0,,,2008,,11.0,,21.0,,Historical Observations,,2008.0,,11.0,,21.0,,12.702,-87.004,San Cristobal,Nicaragua,Stratovolcano,Eruption Observed,2018 CE,México and Central America,Nicaragua,12.702,-87.004,1745.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
354,285070,Akan,18707,Confirmed Eruption,Me-Akan (Ponmachineshiri),1.0,,,2008,,11.0,,18.0,,Historical Observations,,2008.0,,11.0,,28.0,,43.384,144.013,Akan,Japan,Caldera,Eruption Observed,2008 CE,"Japan, Taiwan, Marianas",Hokkaido,43.384,144.013,1499.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
355,243120,Tafu-Maka,14799,Confirmed Eruption,Maka,0.0,,,2008,,11.0,?,16.0,15.0,Historical Observations,,2008.0,,11.0,?,16.0,15.0,-15.37,-174.23,Tafu-Maka,Tonga,Submarine,Eruption Observed,2008 CE,New Zealand to Fiji,Tonga Islands,-15.37,-174.23,-1400.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
356,243130,West Mata,14800,Confirmed Eruption,Prometheus and Hades vents,0.0,,,2008,,11.0,<,16.0,15.0,Historical Observations,,2009.0,,5.0,>,16.0,15.0,-15.1,-173.75,West Mata,Tonga,Submarine,Eruption Observed,2009 CE,New Zealand to Fiji,Tonga Islands,-15.1,-173.75,-1174.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
357,221060,Alu-Dalafilla,13927,Confirmed Eruption,W and NW of Dalaffilla,3.0,?,,2008,,11.0,,3.0,,Historical Observations,,2008.0,,12.0,?,16.0,15.0,13.793,40.553,Alu-Dalafilla,Ethiopia,Fissure vent(s),Eruption Observed,2008 CE,Africa and Red Sea,Africa (northeastern) and Red Sea,13.793,40.553,578.0,Basalt / Picro-Basalt,Rift zone / Intermediate crust (15-25 km)
358,351050,"Huila, Nevado del",11314,Confirmed Eruption,Upper SW side of Pico Central,3.0,?,,2008,,10.0,?,26.0,,Historical Observations,,2012.0,,1.0,?,14.0,,2.93,-76.03,"Huila, Nevado del",Colombia,Stratovolcano,Eruption Observed,2012 CE,South America,Colombia,2.93,-76.03,5364.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
359,357120,Villarrica,12182,Confirmed Eruption,,1.0,,,2008,,10.0,,26.0,,Historical Observations,,,,,,,,-39.42,-71.93,Villarrica,Chile,Stratovolcano,Eruption Observed,2018 CE,South America,Central Chile and Argentina,-39.42,-71.93,2847.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
360,390090,Saunders,20902,Confirmed Eruption,,0.0,,,2008,,10.0,?,25.0,,Historical Observations,,2008.0,,10.0,?,25.0,,-57.8,-26.483,Saunders,United Kingdom,Stratovolcano,Eruption Observed,2018 CE,Antarctica,Antarctica and South Sandwich Islands,-57.8,-26.483,843.0,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km)
361,351080,Galeras,11380,Confirmed Eruption,,3.0,,,2008,,10.0,?,21.0,,Historical Observations,,2010.0,,1.0,?,2.0,,1.22,-77.37,Galeras,Colombia,Complex,Eruption Observed,2014 CE,South America,Colombia,1.22,-77.37,4276.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
362,300260,Klyuchevskoy,19484,Confirmed Eruption,,1.0,,,2008,,10.0,,8.0,,Historical Observations,,2009.0,,4.0,?,16.0,,56.056,160.642,Klyuchevskoy,Russia,Stratovolcano,Eruption Observed,2018 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.056,160.642,4754.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
363,233020,"Fournaise, Piton de la",14390,Confirmed Eruption,Dolomieu crater,1.0,,,2008,,9.0,,21.0,,Historical Observations,,2009.0,,2.0,,4.0,,-21.244,55.708,"Fournaise, Piton de la",France,Shield,Eruption Observed,2018 CE,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632.0,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
364,256010,Tinakula,15210,Confirmed Eruption,,1.0,?,,2008,,9.0,?,19.0,,Historical Observations,,2008.0,,11.0,?,29.0,,-10.386,165.804,Tinakula,Solomon Islands,Stratovolcano,Eruption Observed,2017 CE,Melanesia and Australia,Santa Cruz Islands,-10.386,165.804,796.0,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown
365,282090,Kirishimayama,17163,Confirmed Eruption,Shinmoe-dake crater and W flank,1.0,,,2008,,8.0,,22.0,,Historical Observations,,2008.0,,8.0,,22.0,,31.934,130.862,Kirishimayama,Japan,Shield,Eruption Observed,2018 CE,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.862,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
366,273030,Mayon,16818,Confirmed Eruption,,1.0,,,2008,,8.0,,10.0,,Historical Observations,,2008.0,,8.0,,10.0,,13.257,123.685,Mayon,Philippines,Stratovolcano,Eruption Observed,2018 CE,Philippines and SE Asia,Luzon,13.257,123.685,2462.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
367,283110,Asamayama,17811,Confirmed Eruption,,1.0,,,2008,,8.0,,10.0,,Historical Observations,,2008.0,,8.0,,14.0,,36.406,138.523,Asamayama,Japan,Complex,Eruption Observed,2015 CE,"Japan, Taiwan, Marianas",Honshu,36.406,138.523,2568.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
368,311130,Kasatochi,19745,Confirmed Eruption,,4.0,,,2008,,8.0,,7.0,,Historical Observations,,2008.0,,8.0,?,9.0,,52.177,-175.508,Kasatochi,United States,Stratovolcano,Eruption Observed,2008 CE,Alaska,Aleutian Islands,52.177,-175.508,314.0,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km)
369,344120,Concepcion,11077,Confirmed Eruption,,1.0,,,2008,,7.0,,30.0,,Historical Observations,,2008.0,,7.0,,30.0,,11.538,-85.622,Concepcion,Nicaragua,Stratovolcano,Eruption Observed,2011 CE,México and Central America,Nicaragua,11.538,-85.622,1700.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
370,290360,Chikurachki,18860,Confirmed Eruption,,2.0,,,2008,,7.0,,29.0,,Historical Observations,,2008.0,,8.0,?,8.0,,50.324,155.461,Chikurachki,Russia,Stratovolcano(es),Eruption Observed,2016 CE,Kuril Islands,Kuril Islands,50.324,155.461,1781.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
371,352010,Reventador,11449,Confirmed Eruption,,2.0,,,2008,,7.0,,27.0,,Historical Observations,>,2018.0,,12.0,,20.0,,-0.077,-77.656,Reventador,Ecuador,Stratovolcano,Eruption Observed,2018 CE,South America,Ecuador,-0.077,-77.656,3562.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
372,252070,Krummel-Garbuna-Welcker,15009,Confirmed Eruption,,2.0,,,2008,,7.0,,13.0,,Historical Observations,,2008.0,,10.0,,4.0,,-5.416,150.027,Krummel-Garbuna-Welcker,Papua New Guinea,Stratovolcano(es),Eruption Observed,2008 CE,Melanesia and Australia,New Britain,-5.416,150.027,564.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
373,311290,Okmok,19852,Confirmed Eruption,NE caldera floor,4.0,?,,2008,,7.0,,12.0,,Historical Observations,,2008.0,,8.0,,19.0,,53.43,-168.13,Okmok,United States,Shield,Eruption Observed,2008 CE,Alaska,Aleutian Islands,53.43,-168.13,1073.0,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km)
374,300250,Bezymianny,19386,Confirmed Eruption,,3.0,?,,2008,,7.0,,11.0,,Historical Observations,,2008.0,,8.0,?,23.0,,55.972,160.595,Bezymianny,Russia,Stratovolcano,Eruption Observed,2018 CE,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.972,160.595,2882.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
375,344040,Telica,10943,Confirmed Eruption,,1.0,,,2008,,7.0,,5.0,4.0,Historical Observations,,2008.0,,7.0,,5.0,4.0,12.606,-86.84,Telica,Nicaragua,Stratovolcano(es),Eruption Observed,2018 CE,México and Central America,Nicaragua,12.606,-86.84,1036.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
376,241130,Rumble III,14676,Confirmed Eruption,,0.0,,,2008,1.0,7.0,,2.0,182.0,Historical Observations,,,,,,,,-35.745,178.478,Rumble III,New Zealand,Submarine,Eruption Observed,2008 CE,New Zealand to Fiji,New Zealand,-35.745,178.478,-220.0,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km)
377,344020,San Cristobal,10894,Confirmed Eruption,,1.0,,,2008,,6.0,,22.0,,Historical Observations,,2008.0,,8.0,,5.0,4.0,12.702,-87.004,San Cristobal,Nicaragua,Stratovolcano,Eruption Observed,2018 CE,México and Central America,Nicaragua,12.702,-87.004,1745.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
378,263340,Raung,16166,Confirmed Eruption,,2.0,,,2008,,6.0,,12.0,,Historical Observations,,2008.0,,6.0,?,17.0,,-8.119,114.056,Raung,Indonesia,Stratovolcano,Eruption Observed,2015 CE,Indonesia,Java,-8.119,114.056,3260.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
379,266030,Soputan,16439,Confirmed Eruption,,3.0,?,,2008,,6.0,,6.0,,Historical Observations,,2008.0,,11.0,?,2.0,,1.112,124.737,Soputan,Indonesia,Stratovolcano,Eruption Observed,2018 CE,Indonesia,Sulawesi,1.112,124.737,1785.0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
380,353060,"Azul, Cerro",11720,Confirmed Eruption,Summit and SE flank,1.0,?,,2008,,5.0,,29.0,,Historical Observations,,2008.0,,6.0,,17.0,,-0.92,-91.408,"Azul, Cerro",Ecuador,Shield,Eruption Observed,2008 CE,South America,Galapagos Islands,-0.92,-91.408,1640.0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km)
381,257040,Ambrym,15297,Confirmed Eruption,Benbow and Marum,2.0,,,2008,,5.0,,23.0,,Historical Observations,>,2018.0,,12.0,,17.0,,-16.25,168.12,Ambrym,Vanuatu,Pyroclastic shield,Eruption Observed,2018 CE,Melanesia and Australia,Vanuatu,-16.25,168.12,1334.0,Basalt / Picro-Basalt,Subduction zone / Intermediate crust (15-25 km)
382,260010,Barren Island,15387,Confirmed Eruption,,2.0,,,2008,,5.0,,13.0,,Historical Observations,,2010.0,,4.0,?,19.0,,12.278,93.858,Barren Island,India,Stratovolcano,Eruption Observed,2018 CE,Indonesia,Andaman Islands,12.278,93.858,354.0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
